"","newspaper","year","quarter","clim_article_count","avoid","science_impacts","energy_combined","ir","irenv","kremlin","putin","center","right","energy","business","government","politics","inflation","cc_disasters","t","t_2","groups","yq"
"1413","Ogonek",2012,1,5,1,0.110497229441535,0.0170680767837439,0.0567666690808437,0.0009416302000318,1,0,1,0,1,1,0,0,0.262914361820935,0.5,12,144,"Ogonek",2012 Q1
"1414","Ogonek",2012,2,1,1,0.57664277497679,0.0003885982514476,0.000511364574777,0.0002608347858768,1,0,1,0,1,1,0,0,0.261877466542235,0.25,12,144,"Ogonek",2012 Q2
"1415","Ogonek",2012,3,6,1,0.132713416409388,0.0725154997153367,0.0257560707650555,0.0649544923398935,1,0,1,0,1,1,0,0,0.336753231092706,0.75,12,144,"Ogonek",2012 Q3
"1416","Ogonek",2012,4,9,1,0.152914895908907,0.0068776080352109,0.0114283210305075,0.0003459228973952,1,0,1,0,1,1,0,0,0.353348120363635,0.25,12,144,"Ogonek",2012 Q4
"1417","Ogonek",2013,1,5,1,0.294870274181449,0.0534821211804228,0.0246751435736314,0.0002758151395028,1,0,1,0,1,1,0,0,0.373818785238483,0,13,169,"Ogonek",2013 Q1
"1418","Ogonek",2013,2,7,1,0.489354988638297,0.0867667458176128,0.0132381241046459,0.0018364303591625,1,1,1,0,1,1,0,0,0.375767060548448,0,13,169,"Ogonek",2013 Q2
"1419","Ogonek",2013,3,7,1,0.0963610961698578,0.0004097220005405,0.0045412772797135,0.0022733466048521,1,1,1,0,1,1,0,0,0.348526051317978,0,13,169,"Ogonek",2013 Q3
"1420","Ogonek",2013,4,3,1,0.11716509830876,0.012507905822531,0.275963156630496,0.0001135534657806,1,1,1,0,1,1,0,0,0.349940198120343,0,13,169,"Ogonek",2013 Q4
"1421","Ogonek",2014,1,3,1,0.11961483466439,0.0095347880596818,0.0438885166004183,0.0014804574893788,1,1,1,0,1,1,0,0,0.349406923380523,0,14,196,"Ogonek",2014 Q1
"1422","Ogonek",2014,2,NA,0,0,0,0,0,1,1,1,0,1,1,0,0,0.389556355054062,0,14,196,"Ogonek",2014 Q2
"1449","Pravda",2000,1,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,1,0.25,0,0,"Pravda",2000 Q1
"1450","Pravda",2000,2,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.808812707151812,0.25,0,0,"Pravda",2000 Q2
"1451","Pravda",2000,3,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.774180926210774,0.25,0,0,"Pravda",2000 Q3
"1452","Pravda",2000,4,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.806229319681063,0.25,0,0,"Pravda",2000 Q4
"1453","Pravda",2001,1,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.891478374158858,0.75,1,1,"Pravda",2001 Q1
"1454","Pravda",2001,2,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.96745038792419,0.25,1,1,"Pravda",2001 Q2
"1455","Pravda",2001,3,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.846699847725394,0.25,1,1,"Pravda",2001 Q3
"1456","Pravda",2001,4,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.769856421644534,0.25,1,1,"Pravda",2001 Q4
"1457","Pravda",2002,1,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.739804592589926,0.25,2,4,"Pravda",2002 Q1
"1458","Pravda",2002,2,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.66188598828305,0,2,4,"Pravda",2002 Q2
"1459","Pravda",2002,3,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.642242840676197,0,2,4,"Pravda",2002 Q3
"1460","Pravda",2002,4,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.643574035400923,0.5,2,4,"Pravda",2002 Q4
"1461","Pravda",2003,1,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.630333463140187,0,3,9,"Pravda",2003 Q1
"1462","Pravda",2003,2,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.610776261489993,0,3,9,"Pravda",2003 Q2
"1463","Pravda",2003,3,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0.592493336712433,0.25,3,9,"Pravda",2003 Q3
"1464","Pravda",2003,4,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.559013345426328,0,3,9,"Pravda",2003 Q4
"1465","Pravda",2004,1,1,1,0.623490441590548,0.0003653586391011,0.0818138167160214,0.0026373837608844,0,1,0,0,0,0,0,1,0.495309291665186,0,4,16,"Pravda",2004 Q1
"1466","Pravda",2004,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.477891290568014,0.25,4,16,"Pravda",2004 Q2
"1467","Pravda",2004,3,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.507187933561066,0.5,4,16,"Pravda",2004 Q3
"1468","Pravda",2004,4,1,1,0.284420844167471,0.0003856545808958,0.0080825908298721,0.0027838924434036,0,1,0,0,0,0,0,1,0.529112007172651,0,4,16,"Pravda",2004 Q4
"1469","Pravda",2005,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.577889240386982,0.5,5,25,"Pravda",2005 Q1
"1470","Pravda",2005,2,1,1,0.0016419643070549,0.0003915872075595,0.0158985563466558,0.0002628410293255,0,1,0,0,0,0,0,1,0.600440662564324,0,5,25,"Pravda",2005 Q2
"1471","Pravda",2005,3,4,1,0.0304253711365163,0.0059657981564669,0.203406644170172,0.0451358501413779,0,1,0,0,0,0,0,1,0.56397920034994,0,5,25,"Pravda",2005 Q3
"1472","Pravda",2005,4,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.516752295590889,0,5,25,"Pravda",2005 Q4
"1473","Pravda",2006,1,1,1,0.0399964209645986,0.0118508463783656,0.0007554808034911,0.0003853525849991,0,1,0,0,0,0,0,1,0.501506621236659,0.25,6,36,"Pravda",2006 Q1
"1474","Pravda",2006,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.452982615546285,0,6,36,"Pravda",2006 Q2
"1475","Pravda",2006,3,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.452584919130148,0,6,36,"Pravda",2006 Q3
"1476","Pravda",2006,4,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.440804676816964,0,6,36,"Pravda",2006 Q4
"1477","Pravda",2007,1,1,1,0.0362796494737267,0.0008344469679287,0.0010980662045768,0.0005600972217508,0,1,0,0,0,0,0,1,0.39465240387255,0.25,7,49,"Pravda",2007 Q1
"1478","Pravda",2007,2,2,1,0.0065814394038171,0.0002924675081885,0.0012773797006957,0.0012186948879389,0,1,0,0,0,0,0,1,0.402187883530274,0,7,49,"Pravda",2007 Q2
"1479","Pravda",2007,3,3,1,0.0720972579729277,0.0003063113235839,0.0985892473145214,0.0147473898032331,0,1,0,0,0,0,0,1,0.43468678179987,0,7,49,"Pravda",2007 Q3
"1480","Pravda",2007,4,6,1,0.167265370444511,0.004606062017956,0.0181411565863527,0.0379215577086143,0,1,0,0,0,0,0,1,0.519998889874213,0,7,49,"Pravda",2007 Q4
"1481","Pravda",2008,1,1,1,0.0877597762737423,0.0010603891278152,0.0013953883462818,0.0284829046577215,0,1,0,0,0,0,0,1,0.569963201811773,0,8,64,"Pravda",2008 Q1
"1482","Pravda",2008,2,1,1,0.136825814843178,0.0463039323658449,0.0260206367383944,0.0053630941547453,0,0,0,0,0,0,0,1,0.638828224893498,0,8,64,"Pravda",2008 Q2
"1483","Pravda",2008,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.640984045459332,0,8,64,"Pravda",2008 Q3
"1484","Pravda",2008,4,2,1,0.077353549117106,0.0149469525608765,0.0000746555051591,0.0173760066536488,0,0,0,0,0,0,0,1,0.600353236743511,0,8,64,"Pravda",2008 Q4
"1485","Pravda",2009,1,3,1,0.0810005122184521,0.000418480100052,0.0164513379631899,0.0055945279927982,0,0,0,0,0,0,0,1,0.599927491209863,0,9,81,"Pravda",2009 Q1
"1486","Pravda",2009,2,2,1,0.084131431300193,0.0004783092845173,0.0022214301643544,0.0034003858163487,0,0,0,0,0,0,0,1,0.555621838291579,0,9,81,"Pravda",2009 Q2
"1487","Pravda",2009,3,4,1,0.235628797803656,0.0619622887279547,0.0221945300345396,0.0003426721159485,0,0,0,0,0,0,0,1,0.521655199370088,0,9,81,"Pravda",2009 Q3
"1488","Pravda",2009,4,4,1,0.0933142206340563,0.0042746696781251,0.148907687122119,0.0004993616457796,0,0,0,0,0,0,0,1,0.445392255695573,0,9,81,"Pravda",2009 Q4
"1489","Pravda",2010,1,2,1,0.0167024285765365,0.0009915321379595,0.0873729383847604,0.0002533476836106,0,0,0,0,0,0,0,1,0.377569819677756,0.25,10,100,"Pravda",2010 Q1
"1490","Pravda",2010,2,1,1,0.113346936181188,0.0006498303846456,0.0008551254140912,0.259972721338272,0,0,0,0,0,0,0,1,0.333034150335597,1,10,100,"Pravda",2010 Q2
"1491","Pravda",2010,3,5,1,0.0693229015596444,0.005150762860012,0.0426932252435108,0.0005525831384148,0,0,0,0,0,0,0,1,0.342072659713514,1,10,100,"Pravda",2010 Q3
"1492","Pravda",2010,4,2,1,0.0127096710493788,0.0226342119058245,0.0125984121623332,0.0343636683392106,0,0,0,0,0,0,0,1,0.40807347402584,0.25,10,100,"Pravda",2010 Q4
"1493","Pravda",2011,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.455390388676189,0,11,121,"Pravda",2011 Q1
"1494","Pravda",2011,2,1,1,0.510901689529419,0.0014823450183029,0.0019506487878971,0.0204059798270464,0,0,0,0,0,0,0,1,0.456345458850721,0,11,121,"Pravda",2011 Q2
"1495","Pravda",2011,3,2,1,0.0489070775438449,0.0113221885444546,0.0261131264278447,0.0007500483861804,0,0,0,0,0,0,0,1,0.407920945565804,0.25,11,121,"Pravda",2011 Q3
"1496","Pravda",2011,4,1,1,0.0026792070129887,0.0090059544163523,0.0008408156427322,0.0004288798954803,0,0,0,0,0,0,0,1,0.359477785992542,0,11,121,"Pravda",2011 Q4
"1497","Pravda",2012,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.262914361820935,0.5,12,144,"Pravda",2012 Q1
"1498","Pravda",2012,2,2,1,0.0480039359536022,0.0002722391473072,0.147701840924128,0.0001827322630561,0,0,0,0,0,0,0,1,0.261877466542235,0.25,12,144,"Pravda",2012 Q2
"1499","Pravda",2012,3,1,1,0.666313126683235,0.0010985231783707,0.0014455695491051,0.0007373503758572,0,0,0,0,0,0,0,1,0.336753231092706,0.75,12,144,"Pravda",2012 Q3
"1500","Pravda",2012,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.353348120363635,0.25,12,144,"Pravda",2012 Q4
"1501","Pravda",2013,1,1,1,0.155808627605438,0.0003798990219365,0.000499917070556,0.0002549957134761,0,0,0,0,0,0,0,1,0.373818785238483,0,13,169,"Pravda",2013 Q1
"1502","Pravda",2013,2,4,1,0.0672763493057573,0.0021341524563923,0.0427679801794057,0.0011778222606154,0,1,0,0,0,0,0,1,0.375767060548448,0,13,169,"Pravda",2013 Q2
"1503","Pravda",2013,3,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.348526051317978,0,13,169,"Pravda",2013 Q3
"1504","Pravda",2013,4,6,1,0.0950228714573313,0.0097996806862284,0.0312293638053234,0.0163031015290471,0,1,0,0,0,0,0,1,0.349940198120343,0,13,169,"Pravda",2013 Q4
"1505","Pravda",2014,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0.349406923380523,0,14,196,"Pravda",2014 Q1
"1506","Pravda",2014,2,1,1,0.686627518385649,0.0018847866449505,0.10120378472493,0.0012651057913899,0,1,0,0,0,0,0,1,0.389556355054062,0,14,196,"Pravda",2014 Q2
"1533","Profil'",2000,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.25,0,0,"Profil'",2000 Q1
"1534","Profil'",2000,2,1,1,0.147265130653977,0.0004116396958125,0.008627190021798,0.000276300648693,0,1,0,1,0,1,0,0,0.808812707151812,0.25,0,0,"Profil'",2000 Q2
"1535","Profil'",2000,3,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.774180926210774,0.25,0,0,"Profil'",2000 Q3
"1536","Profil'",2000,4,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.806229319681063,0.25,0,0,"Profil'",2000 Q4
"1537","Profil'",2001,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.891478374158858,0.75,1,1,"Profil'",2001 Q1
"1538","Profil'",2001,2,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.96745038792419,0.25,1,1,"Profil'",2001 Q2
"1539","Profil'",2001,3,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.846699847725394,0.25,1,1,"Profil'",2001 Q3
"1540","Profil'",2001,4,2,1,0.0262186296167784,0.338616650136828,0.113371863324573,0.0003573746216716,0,1,0,1,0,1,0,0,0.769856421644534,0.25,1,1,"Profil'",2001 Q4
"1541","Profil'",2002,1,3,1,0.127133838424925,0.000385862253097,0.114380746244933,0.0002589983050711,0,1,0,1,0,1,0,0,0.739804592589926,0.25,2,4,"Profil'",2002 Q1
"1542","Profil'",2002,2,4,1,0.117240754654631,0.0380977883933155,0.0165451399261656,0.0033608636549616,0,1,0,1,0,1,0,0,0.66188598828305,0,2,4,"Profil'",2002 Q2
"1543","Profil'",2002,3,3,1,0.106262284476543,0.0126852229695942,0.0267192829487612,0.0172440875685425,0,1,0,1,0,1,0,0,0.642242840676197,0,2,4,"Profil'",2002 Q3
"1544","Profil'",2002,4,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.643574035400923,0.5,2,4,"Profil'",2002 Q4
"1545","Profil'",2003,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.630333463140187,0,3,9,"Profil'",2003 Q1
"1546","Profil'",2003,2,2,1,0.154505412094295,0.030010685482921,0.0019299886225781,0.0012212665460538,0,1,0,1,0,1,0,0,0.610776261489993,0,3,9,"Profil'",2003 Q2
"1547","Profil'",2003,3,1,1,0.101592336257454,0.0003817983815679,0.0030022020728211,0.0027560559101403,0,1,0,1,0,1,0,0,0.592493336712433,0.25,3,9,"Profil'",2003 Q3
"1548","Profil'",2003,4,2,1,0.0887171168578789,0.0049802806206572,0.102025914113256,0.394091323018074,0,1,0,1,0,1,0,0,0.559013345426328,0,3,9,"Profil'",2003 Q4
"1549","Profil'",2004,1,2,1,0.198902571515646,0.0321157407961437,0.0024778720653557,0.0002605749759823,0,1,0,1,0,1,0,0,0.495309291665186,0,4,16,"Profil'",2004 Q1
"1550","Profil'",2004,2,4,1,0.18007482473331,0.036643995873419,0.0045813592832928,0.0117478588435915,0,1,0,1,0,1,0,0,0.477891290568014,0.25,4,16,"Profil'",2004 Q2
"1551","Profil'",2004,3,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.507187933561066,0.5,4,16,"Profil'",2004 Q3
"1552","Profil'",2004,4,2,1,0.0176392028515692,0.0003849368004012,0.0005065464247309,0.288710603912477,0,1,0,1,0,1,0,0,0.529112007172651,0,4,16,"Profil'",2004 Q4
"1553","Profil'",2005,1,5,1,0.0248461746305111,0.0049699286200849,0.0273749285006488,0.0245931464160094,0,1,0,1,0,1,0,0,0.577889240386982,0.5,5,25,"Profil'",2005 Q1
"1554","Profil'",2005,2,5,1,0.1177485906519,0.0183377594621561,0.0476963601786337,0.0006001622277836,0,1,0,1,0,1,0,0,0.600440662564324,0,5,25,"Profil'",2005 Q2
"1555","Profil'",2005,3,8,1,0.227727656158095,0.0689542600521236,0.0173228747453322,0.0102558299531665,0,1,0,1,0,1,0,0,0.56397920034994,0,5,25,"Profil'",2005 Q3
"1556","Profil'",2005,4,5,1,0.179758839723945,0.0027464481436255,0.0190646241408104,0.0415040992193099,0,1,0,1,0,1,0,0,0.516752295590889,0,5,25,"Profil'",2005 Q4
"1557","Profil'",2006,1,6,1,0.208909300235973,0.120730242981608,0.0061131713905525,0.0679398018219217,0,1,0,1,0,1,0,0,0.501506621236659,0.25,6,36,"Profil'",2006 Q1
"1558","Profil'",2006,2,2,1,0.0682039674720727,0.0013866218796466,0.229064168632249,0.0002460033429088,0,1,0,1,0,1,0,0,0.452982615546285,0,6,36,"Profil'",2006 Q2
"1559","Profil'",2006,3,2,1,0.087722713680705,0.436206722364659,0.0246921523057609,0.0002441497927066,0,1,0,1,0,1,0,0,0.452584919130148,0,6,36,"Profil'",2006 Q3
"1560","Profil'",2006,4,7,1,0.18718540489499,0.0898852036771132,0.0127811903539623,0.0310074977624026,0,1,0,1,0,1,0,0,0.440804676816964,0,6,36,"Profil'",2006 Q4
"1561","Profil'",2007,1,8,1,0.12770817575074,0.174731616322333,0.0480556472116405,0.01413754654277,0,1,0,1,0,1,0,0,0.39465240387255,0.25,7,49,"Profil'",2007 Q1
"1562","Profil'",2007,2,9,1,0.0596984838921344,0.0245825165090991,0.052611870826695,0.0347081448244353,0,1,0,1,0,1,0,0,0.402187883530274,0,7,49,"Profil'",2007 Q2
"1563","Profil'",2007,3,9,1,0.0523249435609614,0.115784718048417,0.275432018731181,0.0028169616516607,0,1,0,1,0,1,0,0,0.43468678179987,0,7,49,"Profil'",2007 Q3
"1564","Profil'",2007,4,7,1,0.0233209309371886,0.0705605637276676,0.211713077392233,0.0009782742090465,0,1,0,1,0,1,0,0,0.519998889874213,0,7,49,"Profil'",2007 Q4
"1565","Profil'",2008,1,8,1,0.117521848373144,0.0994493801915724,0.101730637196397,0.0043797643083963,0,1,0,1,0,1,0,0,0.569963201811773,0,8,64,"Profil'",2008 Q1
"1566","Profil'",2008,2,9,1,0.0489325634807756,0.109096872161672,0.200443693421676,0.0180659180005023,0,0,0,1,0,1,0,0,0.638828224893498,0,8,64,"Profil'",2008 Q2
"1567","Profil'",2008,3,8,1,0.0556486151144781,0.0881129190961474,0.213435475196093,0.0338658790024056,0,0,0,1,0,1,0,0,0.640984045459332,0,8,64,"Profil'",2008 Q3
"1568","Profil'",2008,4,5,1,0.0685074841167079,0.0215506882332193,0.0888565713175921,0.0003978508029832,0,0,0,1,0,1,0,0,0.600353236743511,0,8,64,"Profil'",2008 Q4
"1569","Profil'",2009,1,7,1,0.0327895687732962,0.0182565793429603,0.165062448258595,0.0042116474050999,0,0,0,1,0,1,0,0,0.599927491209863,0,9,81,"Profil'",2009 Q1
"1570","Profil'",2009,2,2,1,0.0516992835327983,0.0003674084509839,0.397386349051885,0.0016127850321936,0,0,0,1,0,1,0,0,0.555621838291579,0,9,81,"Profil'",2009 Q2
"1571","Profil'",2009,3,1,1,0.0213853639434092,0.121654832917557,0.0029724792766501,0.0002537334512454,0,0,0,1,0,1,0,0,0.521655199370088,0,9,81,"Profil'",2009 Q3
"1572","Profil'",2009,4,8,1,0.128912210966519,0.0067710952052948,0.0901801331524438,0.281534588195427,0,0,0,1,0,1,0,0,0.445392255695573,0,9,81,"Profil'",2009 Q4
"1573","Profil'",2010,1,2,1,0.0089443049655528,0.0728734093499952,0.0005016727682232,0.0067282513045939,0,0,0,1,0,1,0,0,0.377569819677756,0.25,10,100,"Profil'",2010 Q1
"1574","Profil'",2010,2,1,1,0.0526495226658881,0.0029403863372863,0.0030634656577604,0.0002615001285449,0,0,0,1,0,1,0,0,0.333034150335597,1,10,100,"Profil'",2010 Q2
"1575","Profil'",2010,3,1,1,0.0094303064979612,0.0314809619012522,0.0005206371934037,0.000265564507572,0,0,0,1,0,1,0,0,0.342072659713514,1,10,100,"Profil'",2010 Q3
"1576","Profil'",2010,4,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0.40807347402584,0.25,10,100,"Profil'",2010 Q4
"1577","Profil'",2011,1,2,1,0.065824452234665,0.270600021704013,0.0185401573580748,0.0034255082719028,0,0,0,1,0,1,0,0,0.455390388676189,0,11,121,"Profil'",2011 Q1
"1578","Profil'",2011,2,5,1,0.0999535662413109,0.0048823833294591,0.100379908011746,0.0027716276817955,0,0,0,1,0,1,0,0,0.456345458850721,0,11,121,"Profil'",2011 Q2
"1579","Profil'",2011,3,5,1,0.112693734190543,0.0047840379406807,0.123653416035267,0.0018140685915569,0,0,0,1,0,1,0,0,0.407920945565804,0.25,11,121,"Profil'",2011 Q3
"1580","Profil'",2011,4,3,1,0.15899718971923,0.0035798733388219,0.0030755047200728,0.0377710150860366,0,0,0,1,0,1,0,0,0.359477785992542,0,11,121,"Profil'",2011 Q4
"1581","Profil'",2012,1,5,1,0.175338883156655,0.129832863523461,0.136584309178943,0.0047938557017915,0,0,0,1,0,1,0,0,0.262914361820935,0.5,12,144,"Profil'",2012 Q1
"1582","Profil'",2012,2,2,1,0.138610850699479,0.206722696511861,0.000402069899792,0.0002050861949101,0,0,0,1,0,1,0,0,0.261877466542235,0.25,12,144,"Profil'",2012 Q2
"1583","Profil'",2012,3,2,1,0.0599733136768918,0.106252416800999,0.0594843694198062,0.0002666782966116,0,0,0,1,0,1,0,0,0.336753231092706,0.75,12,144,"Profil'",2012 Q3
"1584","Profil'",2012,4,4,1,0.0434511468920391,0.0071881679223224,0.0519002144592378,0.0002600072039058,0,0,0,1,0,1,0,0,0.353348120363635,0.25,12,144,"Profil'",2012 Q4
"1585","Profil'",2013,1,4,1,0.126355094318569,0.0328629379437189,0.0048644165517544,0.0033820943026512,0,0,0,1,0,1,0,0,0.373818785238483,0,13,169,"Profil'",2013 Q1
"1586","Profil'",2013,2,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.375767060548448,0,13,169,"Profil'",2013 Q2
"1587","Profil'",2013,3,4,1,0.144258342326793,0.050767899123457,0.100957646567622,0.0002088536748488,0,1,0,1,0,1,0,0,0.348526051317978,0,13,169,"Profil'",2013 Q3
"1588","Profil'",2013,4,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0.349940198120343,0,13,169,"Profil'",2013 Q4
"1589","Profil'",2014,1,2,1,0.351498926058412,0.0045868800953031,0.0279786404207698,0.0002377302080276,0,1,0,1,0,1,0,0,0.349406923380523,0,14,196,"Profil'",2014 Q1
"1590","Profil'",2014,2,1,1,0.024038897419814,0.0003808463370661,0.0029947157308925,0.0102298390120268,0,1,0,1,0,1,0,0,0.389556355054062,0,14,196,"Profil'",2014 Q2
"1617","Rossii'skaia gazeta",2000,1,6,1,0.177188227848092,0.0106725582650143,0.02247052665507,0.0004283228263375,0,1,1,0,1,0,1,0,1,0.25,0,0,"Rossii'skaia gazeta",2000 Q1
"1618","Rossii'skaia gazeta",2000,2,11,1,0.39622324440279,0.0786728325115291,0.0491624772566865,0.018482645316908,0,1,1,0,1,0,1,0,0.808812707151812,0.25,0,0,"Rossii'skaia gazeta",2000 Q2
"1619","Rossii'skaia gazeta",2000,3,3,1,0.0867870977381245,0.193771404789004,0.0946600616152864,0.0153929580701515,0,1,1,0,1,0,1,0,0.774180926210774,0.25,0,0,"Rossii'skaia gazeta",2000 Q3
"1620","Rossii'skaia gazeta",2000,4,11,1,0.13158469110931,0.0328182818743699,0.0220801517248219,0.126207360106491,0,1,1,0,1,0,1,0,0.806229319681063,0.25,0,0,"Rossii'skaia gazeta",2000 Q4
"1621","Rossii'skaia gazeta",2001,1,9,1,0.155404567005462,0.0025121007656707,0.0303873442353506,0.0071035506334738,0,1,1,0,1,0,1,0,0.891478374158858,0.75,1,1,"Rossii'skaia gazeta",2001 Q1
"1622","Rossii'skaia gazeta",2001,2,9,1,0.14006121706916,0.004992307329303,0.047106538281696,0.198672235066624,0,1,1,0,1,0,1,0,0.96745038792419,0.25,1,1,"Rossii'skaia gazeta",2001 Q2
"1623","Rossii'skaia gazeta",2001,3,7,1,0.221900121861836,0.0032835545480339,0.0139200823814463,0.0043054199923063,0,1,1,0,1,0,1,0,0.846699847725394,0.25,1,1,"Rossii'skaia gazeta",2001 Q3
"1624","Rossii'skaia gazeta",2001,4,3,1,0.11827974046173,0.0507155282084568,0.0006224439021025,0.130141745896253,0,1,1,0,1,0,1,0,0.769856421644534,0.25,1,1,"Rossii'skaia gazeta",2001 Q4
"1625","Rossii'skaia gazeta",2002,1,6,1,0.165986300533405,0.0120500826296847,0.0793627766088321,0.101753472950804,0,1,1,0,1,0,1,0,0.739804592589926,0.25,2,4,"Rossii'skaia gazeta",2002 Q1
"1626","Rossii'skaia gazeta",2002,2,8,1,0.277224171280977,0.0195904928223171,0.0211313225690901,0.0300136964870035,0,1,1,0,1,0,1,0,0.66188598828305,0,2,4,"Rossii'skaia gazeta",2002 Q2
"1627","Rossii'skaia gazeta",2002,3,8,1,0.16220787464772,0.0046159217954482,0.203080011592192,0.0280897585344064,0,1,1,0,1,0,1,0,0.642242840676197,0,2,4,"Rossii'skaia gazeta",2002 Q3
"1628","Rossii'skaia gazeta",2002,4,11,1,0.276252458163071,0.017863452225356,0.006229357488337,0.0231322840245411,0,1,1,0,1,0,1,0,0.643574035400923,0.5,2,4,"Rossii'skaia gazeta",2002 Q4
"1629","Rossii'skaia gazeta",2003,1,13,1,0.375846387039928,0.0315028139298192,0.0115271129129724,0.009908590651321,0,1,1,0,1,0,1,0,0.630333463140187,0,3,9,"Rossii'skaia gazeta",2003 Q1
"1630","Rossii'skaia gazeta",2003,2,8,1,0.137795201051631,0.0107868149630121,0.0576349641255547,0.0217934145402978,0,1,1,0,1,0,1,0,0.610776261489993,0,3,9,"Rossii'skaia gazeta",2003 Q2
"1631","Rossii'skaia gazeta",2003,3,23,1,0.279549601233157,0.0049153484756062,0.0497484435832121,0.0897169343661517,0,1,1,0,1,0,1,0,0.592493336712433,0.25,3,9,"Rossii'skaia gazeta",2003 Q3
"1632","Rossii'skaia gazeta",2003,4,13,1,0.3323329473169,0.0072017590778159,0.0074477389830463,0.106645972122351,0,1,1,0,1,0,1,0,0.559013345426328,0,3,9,"Rossii'skaia gazeta",2003 Q4
"1633","Rossii'skaia gazeta",2004,1,8,1,0.232357807413791,0.0742589111287089,0.0294973591603594,0.0693859044822602,0,1,1,0,1,0,1,0,0.495309291665186,0,4,16,"Rossii'skaia gazeta",2004 Q1
"1634","Rossii'skaia gazeta",2004,2,8,1,0.118509093263128,0.0028871466774945,0.031320967877491,0.0721474856381974,0,1,1,0,1,0,1,0,0.477891290568014,0.25,4,16,"Rossii'skaia gazeta",2004 Q2
"1635","Rossii'skaia gazeta",2004,3,6,1,0.163106658714241,0.0114895801980311,0.0125346787021954,0.144141908273014,0,1,1,0,1,0,1,0,0.507187933561066,0.5,4,16,"Rossii'skaia gazeta",2004 Q3
"1636","Rossii'skaia gazeta",2004,4,16,1,0.131631037893385,0.0202643132620324,0.0313233192168809,0.128574630042749,0,1,1,0,1,0,1,0,0.529112007172651,0,4,16,"Rossii'skaia gazeta",2004 Q4
"1637","Rossii'skaia gazeta",2005,1,13,1,0.290690073146834,0.008750308978506,0.0185304681904199,0.059524705307922,0,1,1,0,1,0,1,0,0.577889240386982,0.5,5,25,"Rossii'skaia gazeta",2005 Q1
"1638","Rossii'skaia gazeta",2005,2,8,1,0.334043678813032,0.0102779806384206,0.002606865864891,0.0999289613846486,0,1,1,0,1,0,1,0,0.600440662564324,0,5,25,"Rossii'skaia gazeta",2005 Q2
"1639","Rossii'skaia gazeta",2005,3,19,1,0.0677607169600378,0.0271007997180277,0.037738672310752,0.121738361794087,0,1,1,0,1,0,1,0,0.56397920034994,0,5,25,"Rossii'skaia gazeta",2005 Q3
"1640","Rossii'skaia gazeta",2005,4,19,1,0.286715426078445,0.019633644385749,0.0119071146853003,0.0738276388710801,0,1,1,0,1,0,1,0,0.516752295590889,0,5,25,"Rossii'skaia gazeta",2005 Q4
